num_individuals,fixed_mise,jump_mise,fixed_execution_seconds,jump_execution_seconds,fixed_simulation_seconds,jump_simulation_seconds,iteration_seconds,num_trials
1,131.28554926219158,123.17229012757325,10.710873708198779,2.7834795751899946,0.00028569999849423764,0.004107825207756832,13.498786533396924,5
16,103.65760051390586,80.90283866801113,10.633315133396536,2.7865011415909975,5.7658000150695445e-05,0.004158991592703387,13.424064791592537,5
251,74.65516897236537,39.007597092103126,10.670964783412638,2.8151255499979015,7.01415934599936e-05,0.006326708203414455,13.49253889999818,5
3981,35.53826097166404,7.228443421172107,10.927029691589997,2.923438842012547,0.0002761918003670871,0.04091634980286472,13.89198997519561,5
63096,11.203500371282148,0.17485704543116182,10.84801475800341,12.499321941594825,0.0033727333939168602,0.5783829666092061,23.934918791794917,5
1000000,2.3216527717051667,0.003987023809211962,36.29318925020052,168.1766135081998,0.06490599980461412,9.604622308397666,214.25125735840993,5
