num_individuals,fixed_mise,jump_mise,fixed_execution_seconds,jump_execution_seconds,fixed_simulation_seconds,jump_simulation_seconds,iteration_seconds
1,94.19520070563759,77.4927732176474,10.94168362498749,2.897982291993685,9.145800140686333e-05,0.004338208003900945,13.844135417006328
16,49.41220037792064,15.472725132335517,10.879041499996674,2.8582151669979794,6.670800212305039e-05,0.004186000005574897,13.74154141699546
251,14.623955461881483,1.3564789265945376,10.205121040999074,1.4783372090023477,7.537499186582863e-05,0.006327916998998262,11.68991187500069
3981,4.971929957924142,0.17303931062592318,6.1787475000019185,1.4184062499989523,0.0002809590077959001,0.03885558400361333,7.636649291991489
63096,0.9987128681402669,0.04359333802174379,7.206008166001993,11.828248375008116,0.0036443339922698215,0.6455865000025369,19.689729375008028
1000000,1.1699934252899293,0.011718677995338166,50.897028167004464,168.34004424999875,0.07515291700838134,9.658888292004121,229.07592550000118
